id,title,release_date,vote_average,vote_count,budget,revenue,runtime,tagline,adult,production_companies,countries,language
25155,The Stepfather,1987-01-23,6.55,348,1200000,2488740,89,He wanted a perfect family in a perfect town. But they couldn't measure up...Neither could the others...,False,"['ITC Entertainment', 'New Century Vista Film Company']","['United States of America', 'United Kingdom']",en
950287,Ran Mitsuo: Niku shiiku,1987-01-24,2.0,1,0,0,68,,False,['Nikkatsu Corporation'],['Japan'],ja
45878,Return to Horror High,1987-01-28,5.2,171,0,0,94,School spirit has never been this dead.,False,"['New World Pictures', 'Balcor Film Investors']",['United States of America'],en
104583,Child of Peach,1987-01-29,6.2,6,0,0,95,,False,"['Kinko Yingi Co. Ltd.', 'Bandai Visual']",['Taiwan'],zh
264239,Reflections,1987-02-01,6.7,23,0,0,102,,False,"['Avala Film', 'Croatia Film']","['United Kingdom', 'Yugoslavia']",sh
126512,The Dark Angel,1987-02-01,7.5,2,0,0,176,,False,[],[],en
123839,Wolf's Hole,1987-06-01,6.9,24,0,0,95,,False,['Filmové studio Barrandov'],['Czechoslovakia'],cs
239434,Adoration,1987-02-02,6.5,12,0,0,16,,False,['Iblis Films'],"['Belgium', 'France']",fr
489186,Frightened To Death,1987-02-05,0.0,0,0,0,100,,False,['Doomed Productions Ltd.'],['United States of America'],en
70199,Dead of Winter,1987-02-06,5.968,111,0,2413427,100,Katie McGovern will do anything to become an actress. Even if it kills her… tonight it might.,False,['Metro-Goldwyn-Mayer'],['United States of America'],en
950641,Za gômon: Niizuma-hen,1987-02-07,4.7,3,0,0,71,"Blame! Blame! This is the art of SM. The ultimate training, Ijuin's aesthetics, his bondage techniques know no bounds.",False,"['Nikkatsu Corporation', 'U-Production']",['Japan'],ja
395650,Daydream 2,1987-02-07,3.2,8,0,0,88,,False,['No. 3 Production'],['Japan'],ja
156550,Sara's House,1987-02-07,6.1,7,0,0,64,,False,"['Zespół Filmowy ""Oko""', 'Telewizja Polska']",['Poland'],pl
20465,Stage Fright,1987-02-08,6.511,221,1000000,0,90,Theatre of Delirium.,False,"['DMV Distribuzione', 'Filmirage']",['Italy'],it
213967,Venus Flytrap,1987-02-09,5.5,4,0,0,63,,False,"['Campfire Video', 'Massacre Video']",['United States of America'],en
414590,Stillwatch,1987-02-10,6.5,3,0,0,100,,False,"['CBS', 'Braun Entertainment Group', 'Zev Braun Productions', 'Interscope Communications']",['United States of America'],en
1355634,The Garden of Blood,1987-02-13,0.0,0,0,0,74,,False,[],['Egypt'],ar
101054,Eat and Run,1987-02-20,4.5,10,0,0,85,This is the story of a 400lb alien who eats Italian..... Not the food though.... The People,False,[],[],en
10072,A Nightmare on Elm Street 3: Dream Warriors,1987-02-27,6.693,1886,4450000,44793222,96,"If you think you'll get out alive, you must be dreaming.",False,"['New Line Cinema', 'Smart Egg Pictures', 'Heron Communications']","['United Kingdom', 'United States of America']",en
1172769,Lokis,1987-02-28,3.0,1,0,0,85,,False,['Československá televize'],['Czechoslovakia'],cs
4365,Munchies,1987-03-01,4.8,64,0,0,87,... Just when you thought it was safe to raid the fridge!,False,"['Concorde Pictures', 'New Horizons Picture']",['United States of America'],en
487390,Rosa Mistica,1987-03-03,2.0,1,0,0,116,,False,['Regal Entertainment'],['Philippines'],tl
166715,Maryuu Senki,1987-03-05,4.0,4,0,0,90,,False,"['Anime International Company', 'Bandai Visual', 'Seion Studio', 'Studio Boston']",['Japan'],ja
85203,Twisted Nightmare,1987-03-06,4.522,23,0,0,94,If only it were a bad dream!,False,['United Filmmakers'],['United States of America'],en
635,Angel Heart,1987-03-06,7.127,1614,17000000,17185954,113,It will scare you to your very soul.,False,"['Winkast Film Productions', 'Union', 'Carolco Pictures']","['Canada', 'United Kingdom', 'United States of America']",en
1466480,Tot oder lebendig,1987-03-11,0.0,0,0,0,113,,False,"['Surprise-Company Goggo Gensch', 'ZDF']",[],de
765,Evil Dead II,1987-03-13,7.549,3273,3500000,10900000,84,Kiss your nerves goodbye!,False,"['Rosebud Releasing Corporation', 'Renaissance Pictures', 'The De Laurentiis Company']",['United States of America'],en
112703,The Stepford Children,1987-03-15,4.714,14,0,0,96,Not everyone's perfect... yet.,False,"['Taft Entertainment Television', 'Edgar J. Scherick Associates']",['United States of America'],en
571931,The Blood,1987-03-20,0.0,0,0,0,48,,False,"['Aragaki Film Association', 'Arakaki Movie Circle']",['Japan'],ja
426217,Tainted,1987-03-21,6.0,1,0,0,89,,False,[],[],en
172347,Laughing Target,1987-03-21,6.2,10,0,0,47,,False,"['Victor Entertainment', 'Shogakukan', 'Pierrot']",['Japan'],ja
42002,Anguish,1987-03-23,6.335,137,0,0,84,The eyes of the city are mine.,False,"['Samba P.C.', 'Luna Films', 'Pepon Coromina']",['Spain'],es
135424,Splatter Farm,1987-03-24,4.0,9,0,0,70,Old Macdonald had a farm - Eiei Ouch!,False,['CineGraphic Productions'],['United States of America'],en
416399,Devil's Body,1987-03-25,0.0,0,0,0,50,,False,"['Suna Kobo', 'Nikkatsu Corporation']",['Japan'],ja
73792,Digital Devil Story - Megami Tensei,1987-03-25,6.083,12,0,0,45,,False,"['Animate Film', 'movic', 'Tokuma Shoten']",['Japan'],ja
251407,Pretty Kill,1987-03-27,1.714,7,0,0,95,"Angel, hooker, killer. A night with her is full of surprises.",False,['Dax Avant Productions'],['Canada'],en
144351,Ghost Fever,1987-03-27,2.5,13,0,0,93,Sherman Hemsley is a big city cop hot on the trail of the ghosts too bad to be busted.,False,['Infinite Productions'],"['Mexico', 'United States of America']",en
28264,Nightmare at Shadow Woods,1987-03-29,5.8,156,0,0,82,Not all the evil is on Elm Street ...,False,['Film Limited Partnership'],['United States of America'],en
904318,Beast-Man (Wolf),1987-04-01,2.5,2,0,0,55,,False,['Kokuei Company'],['Japan'],ja
158254,Boko climax!,1987-04-01,3.8,4,0,0,65,,False,['Shishi Production'],['Japan'],ja
85958,Plutonium Baby,1987-04-01,2.6,6,0,0,85,Be good to him...or he'll tell his mommy.,False,[],[],en
28327,Delirium: Photo of Gioia,1987-04-02,5.472,90,0,0,94,Beauty is in the eye of the beholder.,False,"['Dania Film', 'Devon Film', 'National Cinematografica', 'Filmes International', 'Reteitalia', 'Medusa Distribuzione']",['Italy'],it
258157,Programmed to Kill,1987-04-05,3.182,12,0,0,91,She's programmed to kill. He's got every reason to stop her. Neither of them have any choice.,False,"['Retaliator Productions', 'Trans World Entertainment']",['United States of America'],en
251370,Interview with Terror,1987-04-10,0.0,0,0,0,94,,False,[],[],en
50719,"Silent Night, Deadly Night Part 2",1987-04-10,4.347,176,250000,154323,88,The nightmare is about to begin... AGAIN!,False,['Silent Night Releasing Corporation'],['United States of America'],en
47631,Bride of Boogedy,1987-04-12,6.6,14,0,0,90,He's back!,False,[],['United States of America'],en
264443,Sexandroïde,1987-04-13,4.3,7,0,0,57,WARNING: DISGUSTING & DEPRAVED! NOT FOR MINORS!,False,['Vidéo Self'],['France'],fr
110982,Scorched Heat,1987-04-15,2.0,2,0,0,90,,False,['Cobra Productions'],['Sweden'],en
303540,Vampire's Breakfast,1987-04-16,6.5,4,0,0,86,,False,"['Dennis Yu Film Production Company Ltd.', 'Cinema City']",['Hong Kong'],cn
5752,Killer Workout,1987-04-16,4.6,81,0,0,84,The workout will kill you!,False,['Shapiro Entertainment'],['United States of America'],en
85161,The Stay Awake,1987-04-17,4.909,11,0,0,91,The night you couldn't sleep... even if you wanted to!,False,"['Heyns Films', 'Fevertree Productions']",['South Africa'],en
27836,Summer Camp Nightmare,1987-04-17,4.767,15,0,0,89,"It started as a game. Campers against counselors. It turned into a nightmare, that became a revolution.",False,"['Concorde-New Horizons', 'Butterfly Productions', 'Crow Productions']",['United States of America'],en
265463,Deadly Love,1987-04-18,3.2,4,0,0,83,Not even death could keep them apart!,False,[],[],en
185134,Lesbian Harem,1987-04-18,3.5,2,0,0,63,,False,['Shintoho Pictures'],['Japan'],ja
21453,Wicked City,1987-04-19,6.7,257,0,0,82,For centuries a treaty has existed between the human world and the realm of the demons.,False,"['Madhouse', 'Japan Home Video']",['Japan'],ja
6917,The Gate,1987-04-21,6.039,396,2500000,13539458,86,Pray it's not too late.,False,"['New Century Entertainment Corporation', 'The Vista Organization', 'Alliance Entertainment']","['Canada', 'United States of America']",en
174754,Specters,1987-04-24,4.4,18,0,0,92,An unforgettable journey into the darkest reaches of terror.,False,"['Reteitalia', 'Trio Cinema e Televisione']",['Italy'],it
57115,Sweets from a Stranger,1987-04-24,5.179,14,0,0,91,,False,"['Numero Uno Cinematografica', 'Reteitalia']",['Italy'],it
51521,My Demon Lover,1987-04-24,5.29,50,0,0,90,She was a dream come true. He was a good reason not to go to sleep.,False,['New Line Cinema'],['United States of America'],en
1485956,The Ultimate Gourmet: Women's Body Gourmet Club,1987-04-25,0.0,0,0,0,60,,False,['Nikkatsu Corporation'],['Japan'],ja
881654,Yôen: Niku shibari,1987-04-28,2.0,1,0,0,67,,False,['Nikkatsu Corporation'],['Japan'],ja
185679,Dan Oniroku: Ikenie shimai,1987-04-28,8.0,1,0,0,70,The pinnacle of Oniroku literature!! Tormented!! Massive humiliation and extreme pain transformed the sisters into females.,False,['Nikkatsu Corporation'],['Japan'],ja
30928,Demon of Paradise,1987-04-28,3.5,20,0,0,87,,False,[],"['Philippines', 'United States of America']",en
26675,The Outing,1987-09-11,5.036,69,2000000,1083395,87,They're not coming back.,False,"['TMS Pictures', 'H.I.T. Films', 'Skouras Pictures']",['United States of America'],en
390274,Museum of Wax,1987-04-30,1.0,1,0,0,21,,False,[],[],en
28491,Cross of the Seven Jewels,1987-04-30,1.8,26,0,0,88,"Mistery, intrigue, love, horror.",False,['G.C. Pictures'],['Italy'],it
992709,What's Love,1987-05-01,3.75,8,0,0,81,Very Erotic - Very Artistic - Definitely Not A Porno,False,"['Hollywood International Film Corp. Of America', 'C. Tobalina Productions, Inc.', 'Torwood Productions Inc.']",['United States of America'],en
574049,Mr. Pumpkin,1987-05-01,8.0,2,13000,0,11,,False,[],[],en
312396,I Married a Vampire,1987-05-01,3.5,4,0,0,89,,False,['Full Moon Pictures'],['United States of America'],en
110327,The Caller,1987-05-01,5.9,33,0,0,97,A strange visitor. A mysterious woman. A surprise ending...,False,"['Empire Pictures', 'Altar Productions']",['United States of America'],en
48789,Psychos in Love,1987-05-01,5.471,34,75000,0,88,Love hurts...,False,"['Generic Films', 'Beyond Infinity', 'Empire Pictures']",['United States of America'],en
16288,Creepshow 2,1987-05-01,6.255,609,3500000,14000000,89,"When the curtain goes up, the terror begins.",False,"['New World Pictures', 'Laurel Entertainment', 'RLJ Entertainment']",['United States of America'],en
200987,Mascara,1987-05-07,4.8,10,0,0,94,,False,"['Atlantic Consolidated Enterprises (ACE)', 'Dédalus', 'Iblis Films', 'Praxino Pictures', 'The Cannon Group']","['Belgium', 'Netherlands', 'France']",nl
29445,Epidemic,1987-09-11,5.7,127,0,0,106,,False,"['Det Danske Filminstitut', 'Elementfilm A/S']",['Denmark'],da
339553,Gegege no Kitaro Yokai Kiden Mateki Elohim Essaim,1987-05-09,5.0,1,0,0,58,,False,[],['Japan'],ja
33592,White of the Eye,1987-06-19,5.8,76,0,0,111,No woman is safe… while he is loose!,False,"[""Mrs. White's Productions""]",['United Kingdom'],en
214106,Distortions,1987-05-10,0.0,0,0,0,98,Sometimes the truth hurts. Sometimes it kills.,False,[],['United States of America'],en
211266,Horror Brunch,1987-05-11,5.6,5,0,0,5,,False,[],[],en
30478,Bloody New Year,1987-05-11,5.2,70,0,0,94,Should old acquaintance be forgot? Or just brutally murdered.,False,"['Lazer Entertainment', 'Cinema and Theatre Seating Limited']",['United Kingdom'],en
132843,Cassandra,1987-05-12,6.722,9,0,0,94,Cassandra can see the future. You may not want to.,False,[],['Australia'],en
112529,Monstrosity,1987-05-12,3.7,8,0,0,92,"The brain of a child, the body of a giant, the power of an ape. All programed to kill!",False,['Filmworld International'],['United States of America'],en
482214,Dak Bangla,1987-05-14,3.3,3,0,0,109,,False,[],['India'],hi
186346,Split of the Spirit,1987-05-14,5.7,3,0,0,89,,False,['Good Year Movie Co.'],['Taiwan'],zh
37530,House II: The Second Story,1987-05-14,5.5,262,3000000,10000000,88,It's getting weirder!,False,"['Sean S. Cunningham Films', 'New World Pictures']",['United States of America'],en
78073,Scared Stiff,1987-10-23,4.7,29,1300000,0,83,Welcome to the neighborhood!,False,[],['United States of America'],en
32595,Howling III: The Marsupials,1987-05-15,4.5,133,2000000,0,98,Just When You Thought It Was Safe To Go Down Under,False,['Bancannia Holdings Pty. Ltd.'],['Australia'],en
424990,The Frozen Horror Show,1987-05-17,0.0,0,0,0,20,,False,['Fuji Television Network'],['Japan'],ja
194156,Los confines,1987-05-17,4.8,6,0,0,79,,False,['Dirección General de Actividades Cinematográficas de la UNAM'],['Mexico'],es
141335,Heartbeat 100,1987-05-21,7.2,4,0,0,88,,False,['Cinema City & Films Co.'],['Hong Kong'],cn
83866,Dark Age,1987-05-21,5.6,36,0,0,91,Death is only one bite away.,False,"['FGH', 'F.G. Film Productions', 'RKO Pictures']","['Australia', 'United States of America']",en
480478,Khooni Mahal,1987-05-27,0.0,0,0,0,126,,False,[],['India'],hi
342127,"Ninja, the Violent Sorceror",1987-05-27,6.3,7,0,0,90,,False,['Filmark International Ltd'],['Hong Kong'],en
49684,It's Alive III: Island of the Alive,1987-05-27,5.372,78,0,0,95,They do something worse than kill. They multiply.,False,"['Larco Productions', 'Warner Bros. Pictures']",['United States of America'],en
724162,Regeneration,1987-06-01,0.0,0,0,0,0,,False,[],[],en
469662,Gone But Not Forgotten,1987-06-01,6.5,1,0,0,9,,False,['SRS Cinema'],['United States of America'],en
86269,Mutant Hunt,1987-06-01,3.9,22,0,0,76,Man has created his ultimate enemy.,False,['Beyond Infinity'],['United States of America'],en
200639,Evil Town,1987-06-02,3.842,19,0,0,82,Where only the dead survive.,False,[],['United States of America'],en
895039,An Inside Job,1987-06-05,0.0,0,0,0,11,,False,['RTÉ'],['Ireland'],en
32076,The Believers,1987-06-09,5.98,171,13000000,18753438,114,"Nothing can stop them, no one can help you. They know who you are.",False,['Orion Pictures'],"['United States of America', 'United Kingdom', 'Canada']",en
90972,The Veldt,1987-06-10,5.1,15,0,0,81,,False,['Uzbekfilm'],['Soviet Union'],ru
483469,Reincarnation,1987-06-11,5.5,2,0,0,92,,False,"['Focus Film (H.K.) Co., Ltd.']",['Hong Kong'],cn
173080,Graveyard Shift,1987-06-12,4.0,11,0,0,89,"Lots of people work the graveyard shift, policemen, waiters, taxi drivers... vampires",False,"['Lightshow Communications', 'Cinema Ventures']",['Canada'],en
6069,The Witches of Eastwick,1987-06-12,6.546,1459,22000000,63766510,118,Three beautiful women. One lucky devil.,False,"['Warner Bros. Pictures', 'The Guber-Peters Company']",['United States of America'],en
410868,The Web,1987-06-15,2.0,1,0,0,18,,False,['NFTS'],['United Kingdom'],en
390540,The Worst of Faces of Death,1987-06-15,3.9,7,0,0,52,When Make Believe is Not Enough!,False,['Gorgon Video'],['United States of America'],en
651690,"Daughters of Darkness, revised and corrected",1987-06-19,1.0,1,0,0,4,,False,[],['Belgium'],fr
192982,Delitti,1987-06-19,3.7,3,0,0,100,,False,"[""Cooperativa Mmezzogiorno Nuovo D'Italia""]",['Italy'],en
46079,Rusted Body,1987-06-20,5.1,9,0,0,70,,False,['June Theater'],['Japan'],ja
972440,Cream Lemon DARK,1987-06-25,0.0,0,0,0,45,,False,['Japan Home Video'],['Japan'],ja
71697,Ghost Chase,1987-06-25,5.0,31,0,0,90,,False,['Centropolis Film Productions'],['United States of America'],en
100191,Beyond the Seventh Door,1987-06-28,5.0,7,0,0,83,In order to reach it one needs seven lives...To find out what's behind it one has to die!,False,['Marvan Films'],['Canada'],en
30995,I Was a Teenage Zombie,1987-07-01,4.674,23,0,0,91,"I was young, reckless, and in love. Then... I was DEAD, young, reckless, and in love.",False,['Periclean Productions'],['United States of America'],en
1197369,Succubus,1987-07-02,0.0,0,0,0,54,,False,"['Hamster Productions', 'Taurus Films', 'HTV', 'TF1']","['France', 'United Kingdom']",fr
160580,The Monster Kills in the Mansion of Terror,1987-07-02,6.8,3,0,0,78,,False,['Argentina Sono Film'],['Argentina'],es
1408859,R.E.M.,1987-07-03,0.0,0,0,0,93,,False,['FDM Productions'],['United States of America'],en
28070,Surf Nazis Must Die,1987-07-03,3.85,117,20000,0,81,The Beaches Have Become Battlefields... The Waves Are A War Zone!,False,"['Troma Entertainment', 'The Institute', 'Troma', 'Troma Team Video']",['United States of America'],en
40463,Berserker,1987-07-04,4.4,37,0,0,85,It's too late to run. There's no time to scream... Just close your eyes and pray to die.,False,['American Video Group'],['United States of America'],en
86330,Bates Motel,1987-07-05,4.466,58,0,0,95,There's always room for one more.,False,['Universal Television'],['United States of America'],en
1318139,Shishamo and the Widow,1987-07-06,0.0,0,0,0,45,,False,[],['Japan'],ja
1001654,Bloody Mary The Movie,1987-07-08,6.0,1,0,0,120,,False,['Aron Films'],['Philippines'],tl
1174886,It's Hidden in the Dormitory,1987-07-10,0.0,0,0,0,0,,False,[],['Thailand'],th
36762,Rock 'n' Roll Nightmare,1987-07-10,4.7,51,53000,0,83,When you raise Hell...the Devil must be paid - in full!,False,[],['Canada'],en
83411,The Drifting Classroom,1987-07-11,5.0,8,0,0,104,,False,"['Towa Productions', 'Bandai Namco Entertainment', 'CCJ', 'Nippon Television Network Corporation']",['Japan'],ja
1318153,Corpse of your Choice,1987-07-13,0.0,0,0,0,45,,False,[],['Japan'],ja
447724,HighWay,1987-07-16,8.0,1,0,0,12,,False,[],['Japan'],ja
435998,Makeup Room,1987-07-16,0.0,0,0,0,9,,False,[],['Japan'],ja
1316638,Mayonaka no tsuma-tachi,1987-07-17,0.0,0,0,0,0,,False,[],['Japan'],ja
580,Jaws: The Revenge,1987-07-17,4.1,1106,23000000,51881012,89,This time it's personal.,False,['Universal Pictures'],['United States of America'],en
957174,Za gyakutai: Nyotai ikedori-hen,1987-07-18,6.3,5,0,0,64,Super ultimate--naburi and bizarreness that is not afraid of death!,False,['Orient 21'],['Japan'],ja
39145,Dragon Ball: Sleeping Princess in Devil's Castle,1987-07-18,6.6,288,0,0,45,,False,['Toei Animation'],['Japan'],ja
195223,Love Rites,1987-07-19,4.6,16,0,0,100,,False,['Sara Films'],['France'],fr
1318151,Kuniko Mukoda's Carp,1987-07-20,0.0,0,0,0,45,,False,[],['Japan'],ja
151171,The Hidden Truth,1987-07-20,0.0,0,0,0,98,,False,"['Filmsclot', 'Generalitat de Catalunya - Departament de Cultura', 'Ministerio de Cultura España']",['Spain'],es
62132,Blood Diner,1987-07-24,5.365,126,0,0,88,"First They Greet You, Then They Eat You.",False,"['PMS Filmworks', 'Lightning Pictures']",['United States of America'],en
1318155,Devil in broad Daylight: The targeted Housewife,1987-07-27,0.0,0,0,0,54,,False,['Kansai Television'],['Japan'],ja
